json_file_path,stage,phase,vehiculos_str,vehiculo_count,consumidores_str,consumidor_count,irrigability_bucket,tiene_vehiculo,tiene_consumidor,bloqueado_por_valor,gaps_str,accion_recomendada,added_value,notes,consumer_scope,file_exists,file_bytes
dimensions/DIM01_INSUMOS/questions/Q095.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4263
dimensions/DIM01_INSUMOS/questions/Q121.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6758
dimensions/DIM01_INSUMOS/questions/Q122.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5470
dimensions/DIM01_INSUMOS/questions/Q123.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5651
dimensions/DIM01_INSUMOS/questions/Q124.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5398
dimensions/DIM01_INSUMOS/questions/Q125.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4280
dimensions/DIM01_INSUMOS/questions/Q151.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6710
dimensions/DIM01_INSUMOS/questions/Q152.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5459
dimensions/DIM01_INSUMOS/questions/Q153.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5615
dimensions/DIM01_INSUMOS/questions/Q154.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5387
dimensions/DIM01_INSUMOS/questions/Q155.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4228
dimensions/DIM01_INSUMOS/questions/Q181.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6765
dimensions/DIM01_INSUMOS/questions/Q182.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5539
dimensions/DIM01_INSUMOS/questions/Q183.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5647
dimensions/DIM01_INSUMOS/questions/Q184.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5394
dimensions/DIM01_INSUMOS/questions/Q185.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4254
dimensions/DIM01_INSUMOS/questions/Q211.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6712
dimensions/DIM01_INSUMOS/questions/Q212.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5437
dimensions/DIM01_INSUMOS/questions/Q213.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5613
dimensions/DIM01_INSUMOS/questions/Q214.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5345
dimensions/DIM01_INSUMOS/questions/Q215.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4260
dimensions/DIM01_INSUMOS/questions/Q241.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6739
dimensions/DIM01_INSUMOS/questions/Q242.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5495
dimensions/DIM01_INSUMOS/questions/Q243.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5654
dimensions/DIM01_INSUMOS/questions/Q244.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5381
dimensions/DIM01_INSUMOS/questions/Q245.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4284
dimensions/DIM01_INSUMOS/questions/Q271.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6755
dimensions/DIM01_INSUMOS/questions/Q272.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5514
dimensions/DIM01_INSUMOS/questions/Q273.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5667
dimensions/DIM01_INSUMOS/questions/Q274.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5408
dimensions/DIM01_INSUMOS/questions/Q275.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4308
dimensions/DIM02_ACTIVIDADES/metadata.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,367
dimensions/DIM02_ACTIVIDADES/pdet_context.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,11718
dimensions/DIM02_ACTIVIDADES/questions.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,484774
dimensions/DIM02_ACTIVIDADES/questions/Q006.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4308
dimensions/DIM02_ACTIVIDADES/questions/Q007.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,14840
dimensions/DIM02_ACTIVIDADES/questions/Q008.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4592
dimensions/DIM02_ACTIVIDADES/questions/Q009.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4954
dimensions/DIM02_ACTIVIDADES/questions/Q010.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4580
dimensions/DIM02_ACTIVIDADES/questions/Q036.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4065
dimensions/DIM02_ACTIVIDADES/questions/Q037.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5005
dimensions/DIM02_ACTIVIDADES/questions/Q038.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4492
dimensions/DIM02_ACTIVIDADES/questions/Q039.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4807
dimensions/DIM02_ACTIVIDADES/questions/Q040.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4403
dimensions/DIM02_ACTIVIDADES/questions/Q066.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4090
dimensions/DIM02_ACTIVIDADES/questions/Q067.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5031
dimensions/DIM02_ACTIVIDADES/questions/Q068.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4503
dimensions/DIM02_ACTIVIDADES/questions/Q069.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4769
dimensions/DIM02_ACTIVIDADES/questions/Q070.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4394
dimensions/DIM02_ACTIVIDADES/questions/Q096.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4086
dimensions/DIM02_ACTIVIDADES/questions/Q097.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5028
dimensions/DIM02_ACTIVIDADES/questions/Q098.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4514
dimensions/DIM02_ACTIVIDADES/questions/Q099.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4788
dimensions/DIM02_ACTIVIDADES/questions/Q100.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4383
dimensions/DIM02_ACTIVIDADES/questions/Q126.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4132
dimensions/DIM02_ACTIVIDADES/questions/Q127.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5044
dimensions/DIM02_ACTIVIDADES/questions/Q128.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4497
dimensions/DIM02_ACTIVIDADES/questions/Q129.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4811
dimensions/DIM02_ACTIVIDADES/questions/Q130.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4432
dimensions/DIM02_ACTIVIDADES/questions/Q156.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4094
dimensions/DIM02_ACTIVIDADES/questions/Q157.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4999
dimensions/DIM02_ACTIVIDADES/questions/Q158.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4497
dimensions/DIM02_ACTIVIDADES/questions/Q159.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4776
dimensions/DIM02_ACTIVIDADES/questions/Q160.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4404
dimensions/DIM02_ACTIVIDADES/questions/Q186.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4114
dimensions/DIM02_ACTIVIDADES/questions/Q187.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5052
dimensions/DIM02_ACTIVIDADES/questions/Q188.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4534
dimensions/DIM02_ACTIVIDADES/questions/Q189.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4820
dimensions/DIM02_ACTIVIDADES/questions/Q190.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4430
dimensions/DIM02_ACTIVIDADES/questions/Q216.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4086
dimensions/DIM02_ACTIVIDADES/questions/Q217.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5005
dimensions/DIM02_ACTIVIDADES/questions/Q218.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4504
dimensions/DIM02_ACTIVIDADES/questions/Q219.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4781
dimensions/DIM02_ACTIVIDADES/questions/Q220.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4398
dimensions/DIM02_ACTIVIDADES/questions/Q246.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4095
dimensions/DIM02_ACTIVIDADES/questions/Q247.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4983
dimensions/DIM02_ACTIVIDADES/questions/Q248.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4503
dimensions/DIM02_ACTIVIDADES/questions/Q249.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4755
dimensions/DIM02_ACTIVIDADES/questions/Q250.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4368
dimensions/DIM02_ACTIVIDADES/questions/Q276.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4129
dimensions/DIM02_ACTIVIDADES/questions/Q277.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5064
