json_file_path,consumer,consumer_scope,scope_alignment,signalt_irrigation_source,consumer_ready,redundant_with,added_value,quality_risk,notes,row_key,stage,stage_known,file_exists,file_bytes,irrigability_bucket,irrigability_reasons,stage_expected_signal_types,stage_required_capabilities,stage_registered_consumer_ids,stage_declared_consumer_ids,stage_declared_consumer_count,stage_registered_consumer_count,stage_declared_capabilities_union,stage_declared_allowed_signal_types_union,stage_declared_min_confidence_min,stage_declared_max_signals_per_query_max,stage_expected_signal_types_covered_by_declared,stage_expected_signal_types_uncovered_by_declared,stage_required_capabilities_covered_by_declared,stage_required_capabilities_missing_in_declared,stage_has_registered_consumer,stage_has_declared_equipped_consumer,stage_signal_vocab_mismatch,stage_capability_vocab_mismatch
dimensions/DIM02_ACTIVIDADES/questions/Q129.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,27304d067bb0be5f6bc31c651d3046b4d687df9a,phase_00,True,True,4811,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q130.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,1e25935263e881cbbd8b4f94ef23fe14c5567bad,phase_00,True,True,4432,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q156.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,7cf7a38781ba5c739b659d6062289dd22a5a1b10,phase_00,True,True,4094,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q157.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,7923c8136d0d8ec982478c4034429631e2369e0a,phase_00,True,True,4999,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q158.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,6b8d1ccb3222001e6a69564d45e8ae6d6c8b5231,phase_00,True,True,4497,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q159.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,c098544a408cd4a7db89bdd8b3d1c076415bb5f2,phase_00,True,True,4776,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q160.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,90a3f673d8b4255c470d7408917428791342f074,phase_00,True,True,4404,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q186.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,36757ca4b6b49480773cbd2823766080b2aa7f37,phase_00,True,True,4114,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q187.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,3236d161b981c006fe132a3bbf3becc913756d3a,phase_00,True,True,5052,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q188.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,f91ab4d93e067738e4a4e73b6f5e5b3906faeb8f,phase_00,True,True,4534,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q189.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,85e73f941de2152169b53b178aa1e0ba08fc2b1e,phase_00,True,True,4820,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q190.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,a11b47cfbd48f318393700bed11749478f07793d,phase_00,True,True,4430,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q216.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,1bd01d7a5e6305283bf108adb11a0002b1126a11,phase_00,True,True,4086,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q217.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,a3f3dc99e87e2fb0d536efeb9eb74bba5f668dfa,phase_00,True,True,5005,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q218.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,48aad53e11fc4b5e2256a0989c067029f0d84bc8,phase_00,True,True,4504,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q219.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,9ecf725d886ac3b6bc174542c1cba56953c9452c,phase_00,True,True,4781,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q220.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,7c4374bc167b9fc946fa30b673ee1f7fa216e9a7,phase_00,True,True,4398,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q246.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,187d783328f893a62335327d89777e8c3da6a936,phase_00,True,True,4095,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q247.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,95c2c7755be15999433067c1bd3b6313a0761177,phase_00,True,True,4983,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q248.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,6fa58a88708ecf78cb8d763939000a8719c820cc,phase_00,True,True,4503,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q249.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,da9f1236401450035882755d618e6cf997381aee,phase_00,True,True,4755,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q250.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,a479ff18f6db04e9945696415832e5249865d584,phase_00,True,True,4368,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q276.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,f0441c41d8e2d10be288aff62d46718c320babf7,phase_00,True,True,4129,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q277.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,b811552d16da182d8307b1ceba3ebc4c4a3d1e50,phase_00,True,True,5064,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q278.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,354f14006a9c77872af9e052f389f5b1263230d3,phase_00,True,True,4551,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q279.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,d4cefa00b45f71cd7fc93d30243535fcbe301730,phase_00,True,True,4792,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM02_ACTIVIDADES/questions/Q280.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,d8e10acdd022c111f361d8de4512513651e7c199,phase_00,True,True,4419,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/metadata.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,YES,LOW,,84e90d0bcd198282c92e793d31d3e135b0822155,phase_00,True,True,358,irrigable_now,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/pdet_context.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,YES,LOW,,d4449de5d44996e21f1908bf918f06f288f79c81,phase_00,True,True,7013,irrigable_now,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,YES,LOW,,2bab494e891c141f20721229135c1106eff358ec,phase_00,True,True,841168,irrigable_now,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q011.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,5920cc1c6d8f3e8fa88ec7afae70bc48e557e130,phase_00,True,True,5547,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q012.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,44381452a32cfdb5d93537505435228095284671,phase_00,True,True,8718,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q013.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,33ffcc09658564e01f37ae5216e464d0060a95b9,phase_00,True,True,8699,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q014.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,b06bb49644b6acce9bb15852df00214ca1efe553,phase_00,True,True,9588,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q015.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,b63762e7a3e1e20cae0fb7c3ee33796c141704e9,phase_00,True,True,9604,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q041.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,5152ed684b721d2f7ef68175a8777545fde2ceb0,phase_00,True,True,5440,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q042.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,998a1858cef8e91c5514a704b621357dfe5b8b18,phase_00,True,True,8553,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q043.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,ef89348aff9e4db89e6d58a2d82f8a9277f6cfc2,phase_00,True,True,8606,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q044.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,523c2aee008d209b895dd17d88a278722bc2f2e7,phase_00,True,True,9505,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q045.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,94127c3f69b692cfc01333c67dc752571be161ba,phase_00,True,True,9504,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q071.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,a510548e21cd5743b2d701ae726cdc93f785cdb8,phase_00,True,True,5439,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q072.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,3c77766f84ffe17072cb9198d5381e4a87314c51,phase_00,True,True,8435,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q073.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,373f6df1e173b70d9c248ee4fb7137f36d5383dd,phase_00,True,True,8620,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q074.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,da64ad7d39fc9e15a970223cb93502c5d470305f,phase_00,True,True,9499,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q075.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,ae1e9a8af002156d1339a07a245b6385c94a1c5f,phase_00,True,True,9507,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q101.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,a54059ffd774efd83597e25e5dc1cf0374d3d3e8,phase_00,True,True,5442,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q102.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,fb1fc618c08eac11faca82e900b92147b63d99af,phase_00,True,True,8432,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q103.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,5c676a75a2a58c96d30835763e04bb1bbffba31a,phase_00,True,True,8634,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q104.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,03e383d71462b0b339c42735b33fc6b85fc23938,phase_00,True,True,9496,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM03_PRODUCTOS/questions/Q105.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,1f782cacf68e04e9e95b8631ecc9e51a5807be65,phase_00,True,True,9521,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
